entry_id,beacon_id,in_time,out_time,rpi_id
1070,90,2016-09-15 03:27:04,2016-09-15 03:36:36,rpi-11
1071,90,2016-09-15 03:36:40,2016-09-15 03:36:40,rpi-10
1072,62,2016-09-15 03:33:29,2016-09-15 03:36:40,rpi-07
1073,62,2016-09-15 03:36:18,2016-09-15 03:36:44,rpi-05
1074,76,2016-09-15 03:37:06,2016-09-15 03:37:10,rpi-07
1075,76,2016-09-15 03:36:53,2016-09-15 03:37:10,rpi-09
1076,62,2016-09-15 03:27:51,2016-09-15 03:37:22,rpi-09
1077,62,2016-09-15 03:37:16,2016-09-15 03:37:16,rpi-05
1078,62,2016-09-15 03:37:35,2016-09-15 03:37:35,rpi-07
1079,62,2016-09-15 03:37:50,2016-09-15 03:37:50,rpi-05
1080,90,2016-09-15 03:38:07,2016-09-15 03:38:15,rpi-11
1081,62,2016-09-15 03:39:03,2016-09-15 03:39:03,rpi-07
1082,62,2016-09-15 03:39:23,2016-09-15 03:40:12,rpi-09
1083,62,2016-09-15 03:39:52,2016-09-15 03:41:27,rpi-07
1084,61,2016-09-15 03:42:01,2016-09-15 03:42:29,rpi-10
1085,62,2016-09-15 03:42:25,2016-09-15 03:42:25,rpi-09
1086,62,2016-09-15 03:42:07,2016-09-15 03:42:25,rpi-05
1087,90,2016-09-15 03:39:33,2016-09-15 03:42:57,rpi-11
1088,62,2016-09-15 03:42:00,2016-09-15 03:43:21,rpi-07
1089,62,2016-09-15 03:43:04,2016-09-15 03:43:28,rpi-05
1090,62,2016-09-15 03:44:03,2016-09-15 03:44:24,rpi-07
1091,90,2016-09-15 03:44:29,2016-09-15 03:44:48,rpi-11
1092,76,2016-09-15 03:45:29,2016-09-15 03:45:29,rpi-09
1093,90,2016-09-15 03:45:53,2016-09-15 03:45:53,rpi-11
1094,62,2016-09-15 03:45:35,2016-09-15 03:45:55,rpi-05
1095,76,2016-09-15 03:46:23,2016-09-15 03:46:23,rpi-09
1096,61,2016-09-15 03:43:00,2016-09-15 03:46:45,rpi-10
1097,62,2016-09-15 03:43:27,2016-09-15 03:46:56,rpi-09
1098,76,2016-09-15 03:46:57,2016-09-15 03:47:11,rpi-14
1099,62,2016-09-15 03:45:06,2016-09-15 03:47:53,rpi-07
1100,76,2016-09-15 03:47:35,2016-09-15 03:47:55,rpi-14
1101,62,2016-09-15 03:46:54,2016-09-15 03:48:00,rpi-05
1102,76,2016-09-15 03:48:08,2016-09-15 03:48:10,rpi-16
1103,61,2016-09-15 03:47:13,2016-09-15 03:48:19,rpi-10
1104,76,2016-09-15 03:48:10,2016-09-15 03:48:20,rpi-15
1105,90,2016-09-15 03:46:29,2016-09-15 03:48:30,rpi-11
1106,76,2016-09-15 03:48:34,2016-09-15 03:48:48,rpi-14
1107,62,2016-09-15 03:48:23,2016-09-15 03:49:23,rpi-09
1108,76,2016-09-15 03:48:14,2016-09-15 03:49:47,rpi-09
1109,62,2016-09-15 03:50:20,2016-09-15 03:50:25,rpi-07
1110,62,2016-09-15 03:50:03,2016-09-15 03:50:42,rpi-05
1111,61,2016-09-15 03:48:43,2016-09-15 03:50:56,rpi-10
1112,62,2016-09-15 03:51:11,2016-09-15 03:51:11,rpi-05
1113,62,2016-09-15 03:51:04,2016-09-15 03:51:04,rpi-07
1114,90,2016-09-15 03:48:53,2016-09-15 03:51:24,rpi-11
1115,61,2016-09-15 03:51:28,2016-09-15 03:51:39,rpi-10
1116,62,2016-09-15 03:51:37,2016-09-15 03:51:51,rpi-05
1117,76,2016-09-15 03:51:05,2016-09-15 03:51:53,rpi-09
1118,61,2016-09-15 03:52:16,2016-09-15 03:52:16,rpi-14
1119,90,2016-09-15 03:52:43,2016-09-15 03:53:02,rpi-10
1120,76,2016-09-15 03:52:56,2016-09-15 03:52:56,rpi-07
1121,61,2016-09-15 03:53:07,2016-09-15 03:53:07,rpi-14
1122,76,2016-09-15 03:53:17,2016-09-15 03:53:17,rpi-09
1123,62,2016-09-15 03:53:10,2016-09-15 03:53:50,rpi-09
1124,61,2016-09-15 03:52:15,2016-09-15 03:54:43,rpi-10
1125,62,2016-09-15 03:54:46,2016-09-15 03:54:52,rpi-09
1126,76,2016-09-15 03:54:47,2016-09-15 03:55:20,rpi-07
1127,76,2016-09-15 03:54:23,2016-09-15 03:55:21,rpi-09
1128,62,2016-09-15 03:55:55,2016-09-15 03:56:08,rpi-05
1129,61,2016-09-15 03:55:31,2016-09-15 03:56:12,rpi-10
1130,61,2016-09-15 03:56:36,2016-09-15 03:56:46,rpi-10
1131,62,2016-09-15 03:56:48,2016-09-15 03:56:48,rpi-05
1132,62,2016-09-15 03:55:48,2016-09-15 03:57:00,rpi-09
1133,62,2016-09-15 03:54:24,2016-09-15 03:57:04,rpi-07
1134,61,2016-09-15 03:57:42,2016-09-15 03:58:08,rpi-14
1135,61,2016-09-15 03:58:38,2016-09-15 03:58:38,rpi-14
1136,62,2016-09-15 03:58:33,2016-09-15 03:58:44,rpi-07
1137,61,2016-09-15 03:57:39,2016-09-15 03:58:47,rpi-10
1138,62,2016-09-15 03:59:14,2016-09-15 03:59:21,rpi-07
1139,62,2016-09-15 03:58:30,2016-09-15 03:59:28,rpi-09
1140,62,2016-09-15 03:59:55,2016-09-15 03:59:55,rpi-09
1141,62,2016-09-15 03:59:44,2016-09-15 04:00:38,rpi-07
1142,62,2016-09-15 04:00:11,2016-09-15 04:00:52,rpi-05
1143,62,2016-09-15 04:00:45,2016-09-15 04:00:47,rpi-09
1144,62,2016-09-15 04:01:14,2016-09-15 04:01:37,rpi-07
1145,62,2016-09-15 04:01:25,2016-09-15 04:01:33,rpi-09
1146,62,2016-09-15 04:02:20,2016-09-15 04:02:20,rpi-09
1147,76,2016-09-15 04:02:31,2016-09-15 04:02:31,rpi-14
1148,62,2016-09-15 04:01:32,2016-09-15 04:02:52,rpi-05
1149,61,2016-09-15 04:00:58,2016-09-15 04:03:16,rpi-10
1150,62,2016-09-15 04:03:16,2016-09-15 04:03:31,rpi-09
1151,62,2016-09-15 02:59:02,2016-09-15 04:03:42,rpi-14
1152,61,2016-09-15 04:03:44,2016-09-15 04:03:54,rpi-10
1153,62,2016-09-15 04:03:56,2016-09-15 04:03:56,rpi-04
1154,62,2016-09-15 04:02:16,2016-09-15 04:04:10,rpi-07
1155,62,2016-09-15 04:03:15,2016-09-15 04:04:11,rpi-05
1156,62,2016-09-15 04:03:53,2016-09-15 04:04:09,rpi-09
1157,62,2016-09-15 04:03:53,2016-09-15 04:04:06,rpi-16
1158,62,2016-09-15 04:03:51,2016-09-15 04:04:07,rpi-15
1159,62,2016-09-15 04:03:54,2016-09-15 04:04:06,rpi-06
1160,76,2016-09-15 04:06:51,2016-09-15 04:06:51,rpi-07
1161,76,2016-09-15 04:04:03,2016-09-15 04:06:51,rpi-14
1162,62,2016-09-15 04:07:33,2016-09-15 04:07:33,rpi-09
1163,62,2016-09-15 04:08:47,2016-09-15 04:08:47,rpi-09
1164,62,2016-09-15 04:08:15,2016-09-15 04:09:50,rpi-14
1165,76,2016-09-15 04:09:55,2016-09-15 04:09:55,rpi-07
1166,62,2016-09-15 04:09:55,2016-09-15 04:09:55,rpi-09
1167,62,2016-09-15 04:11:47,2016-09-15 04:11:47,rpi-09
1168,76,2016-09-15 04:12:23,2016-09-15 04:12:41,rpi-14
1169,61,2016-09-15 04:05:11,2016-09-15 04:12:48,rpi-10
1170,62,2016-09-15 04:12:43,2016-09-15 04:12:43,rpi-09
1171,62,2016-09-15 04:11:15,2016-09-15 04:13:02,rpi-14
1172,90,2016-09-15 04:13:26,2016-09-15 04:13:49,rpi-10
1173,62,2016-09-15 04:14:12,2016-09-15 04:14:44,rpi-09
1174,62,2016-09-15 04:14:10,2016-09-15 04:14:48,rpi-05
1175,62,2016-09-15 04:14:11,2016-09-15 04:14:47,rpi-07
1176,76,2016-09-15 04:14:55,2016-09-15 04:15:03,rpi-14
1177,76,2016-09-15 04:15:17,2016-09-15 04:15:18,rpi-16
1178,76,2016-09-15 04:15:06,2016-09-15 04:15:16,rpi-06
1179,90,2016-09-15 04:15:38,2016-09-15 04:15:38,rpi-10
1180,76,2016-09-15 04:15:14,2016-09-15 04:15:40,rpi-07
1181,76,2016-09-15 04:15:16,2016-09-15 04:15:40,rpi-15
1182,76,2016-09-15 04:15:14,2016-09-15 04:15:44,rpi-09
1183,61,2016-09-15 04:13:23,2016-09-15 04:15:56,rpi-10
1184,61,2016-09-15 04:16:37,2016-09-15 04:16:37,rpi-10
1185,62,2016-09-15 04:14:06,2016-09-15 04:16:42,rpi-14
1186,62,2016-09-15 04:16:47,2016-09-15 04:16:59,rpi-16
1187,62,2016-09-15 04:16:52,2016-09-15 04:16:55,rpi-15
1188,61,2016-09-15 04:17:12,2016-09-15 04:17:12,rpi-10
1189,62,2016-09-15 04:17:30,2016-09-15 04:17:31,rpi-00
1190,62,2016-09-15 04:17:30,2016-09-15 04:17:30,rpi-19
1191,62,2016-09-15 04:17:21,2016-09-15 04:17:35,rpi-18
1192,76,2016-09-15 03:44:05,2016-09-15 04:17:41,rpi-11
1193,76,2016-09-15 02:56:04,2016-09-15 04:17:39,rpi-12
1194,62,2016-09-15 02:57:30,2016-09-15 04:17:40,rpi-12
1195,61,2016-09-15 04:17:41,2016-09-15 04:17:45,rpi-10
1196,76,2016-09-15 04:16:36,2016-09-15 04:18:02,rpi-07
1197,76,2016-09-15 04:00:03,2016-09-15 04:18:04,rpi-10
1198,76,2016-09-15 04:17:04,2016-09-15 04:18:02,rpi-09
1199,76,2016-09-15 04:18:09,2016-09-15 04:18:09,rpi-02
1200,76,2016-09-15 04:17:54,2016-09-15 04:18:15,rpi-20
1201,76,2016-09-15 04:16:52,2016-09-15 04:18:23,rpi-06
1202,62,2016-09-15 04:18:33,2016-09-15 04:18:33,rpi-00
1203,76,2016-09-15 04:17:49,2016-09-15 04:18:11,rpi-21
1204,62,2016-09-15 04:17:51,2016-09-15 04:19:12,rpi-02
1205,62,2016-09-15 04:19:11,2016-09-15 04:19:11,rpi-01
1206,62,2016-09-15 04:17:35,2016-09-15 04:19:16,rpi-20
1207,62,2016-09-15 04:17:38,2016-09-15 04:19:13,rpi-21
1208,62,2016-09-15 04:18:20,2016-09-15 04:19:32,rpi-19
1209,62,2016-09-15 04:16:36,2016-09-15 04:19:32,rpi-04
1210,62,2016-09-15 04:19:31,2016-09-15 04:19:31,rpi-17
1211,62,2016-09-15 04:19:30,2016-09-15 04:19:35,rpi-00
1212,62,2016-09-15 04:16:49,2016-09-15 04:19:49,rpi-03
1213,62,2016-09-15 04:19:26,2016-09-15 04:19:49,rpi-18
1214,76,2016-09-15 04:20:14,2016-09-15 04:20:22,rpi-15
1215,62,2016-09-15 04:20:07,2016-09-15 04:20:19,rpi-16
1216,76,2016-09-15 04:16:54,2016-09-15 04:20:15,rpi-05
1217,62,2016-09-15 04:16:44,2016-09-15 04:20:16,rpi-06
1218,62,2016-09-15 04:20:09,2016-09-15 04:20:22,rpi-15
1219,62,2016-09-15 04:16:34,2016-09-15 04:20:27,rpi-05
1220,62,2016-09-15 04:17:03,2016-09-15 04:20:41,rpi-09
1221,76,2016-09-15 04:19:11,2016-09-15 04:20:40,rpi-07
1222,62,2016-09-15 04:21:00,2016-09-15 04:21:47,rpi-05
1223,76,2016-09-15 04:21:45,2016-09-15 04:21:45,rpi-07
1224,76,2016-09-15 04:22:21,2016-09-15 04:22:21,rpi-07
1225,62,2016-09-15 04:22:26,2016-09-15 04:22:42,rpi-05
1226,76,2016-09-15 04:23:17,2016-09-15 04:23:21,rpi-09
1227,76,2016-09-15 04:20:48,2016-09-15 04:23:39,rpi-14
1228,61,2016-09-15 04:20:26,2016-09-15 04:23:35,rpi-10
1229,62,2016-09-15 04:22:14,2016-09-15 04:23:54,rpi-09
1230,62,2016-09-15 04:16:34,2016-09-15 04:24:07,rpi-07
1231,76,2016-09-15 04:24:15,2016-09-15 04:24:15,rpi-14
1232,76,2016-09-15 04:25:22,2016-09-15 04:25:22,rpi-09
1233,62,2016-09-15 04:25:37,2016-09-15 04:25:37,rpi-07
1234,62,2016-09-15 04:25:23,2016-09-15 04:25:52,rpi-14
1235,76,2016-09-15 04:25:54,2016-09-15 04:26:02,rpi-09
1236,90,2016-09-15 04:26:47,2016-09-15 04:26:47,rpi-09
1237,90,2016-09-15 04:26:23,2016-09-15 04:26:57,rpi-14
1238,61,2016-09-15 04:26:11,2016-09-15 04:27:30,rpi-10
1239,61,2016-09-15 04:28:02,2016-09-15 04:28:02,rpi-10
1240,76,2016-09-15 04:26:26,2016-09-15 04:27:56,rpi-09
1241,61,2016-09-15 04:28:44,2016-09-15 04:28:44,rpi-10
1242,90,2016-09-15 04:29:22,2016-09-15 04:29:22,rpi-07
1243,62,2016-09-15 04:29:33,2016-09-15 04:29:33,rpi-09
1244,76,2016-09-15 04:30:31,2016-09-15 04:30:31,rpi-07
1245,62,2016-09-15 04:30:25,2016-09-15 04:30:40,rpi-05
1246,90,2016-09-15 04:19:04,2016-09-15 04:31:01,rpi-12
1247,90,2016-09-15 04:25:09,2016-09-15 04:31:18,rpi-10
1248,61,2016-09-15 04:30:13,2016-09-15 04:31:22,rpi-10
1249,90,2016-09-15 04:31:23,2016-09-15 04:31:36,rpi-04
1250,90,2016-09-15 04:31:18,2016-09-15 04:31:38,rpi-03
1251,90,2016-09-15 04:31:05,2016-09-15 04:31:45,rpi-06
1252,76,2016-09-15 04:31:12,2016-09-15 04:31:51,rpi-09
1253,90,2016-09-15 04:31:03,2016-09-15 04:31:55,rpi-09
1254,90,2016-09-15 04:32:00,2016-09-15 04:32:00,rpi-15
1255,90,2016-09-15 04:30:55,2016-09-15 04:31:57,rpi-07
1256,61,2016-09-15 04:32:42,2016-09-15 04:32:42,rpi-10
1257,62,2016-09-15 04:32:42,2016-09-15 04:32:42,rpi-05
1258,62,2016-09-15 04:30:22,2016-09-15 04:33:12,rpi-07
1259,62,2016-09-15 04:33:14,2016-09-15 04:33:40,rpi-09
1260,76,2016-09-15 04:33:56,2016-09-15 04:33:56,rpi-07
1261,62,2016-09-15 04:34:19,2016-09-15 04:34:19,rpi-05
1262,61,2016-09-15 04:34:21,2016-09-15 04:34:21,rpi-14
1263,61,2016-09-15 04:33:11,2016-09-15 04:35:01,rpi-10
1264,76,2016-09-15 04:35:08,2016-09-15 04:35:08,rpi-05
1265,76,2016-09-15 04:35:04,2016-09-15 04:35:06,rpi-07
1266,76,2016-09-15 04:35:06,2016-09-15 04:35:29,rpi-09
1267,90,2016-09-15 04:32:04,2016-09-15 04:35:42,rpi-10
1268,61,2016-09-15 04:35:28,2016-09-15 04:35:34,rpi-10
1269,61,2016-09-15 04:19:07,2016-09-15 04:35:42,rpi-11
1270,90,2016-09-15 04:32:04,2016-09-15 04:35:56,rpi-12
1271,90,2016-09-15 04:35:50,2016-09-15 04:36:00,rpi-15
1272,61,2016-09-15 04:35:54,2016-09-15 04:35:58,rpi-15
1273,90,2016-09-15 04:35:34,2016-09-15 04:36:07,rpi-14
1274,61,2016-09-15 04:36:18,2016-09-15 04:36:21,rpi-27
1275,61,2016-09-15 04:36:14,2016-09-15 04:36:20,rpi-23
1276,90,2016-09-15 04:36:11,2016-09-15 04:36:27,rpi-22
1277,61,2016-09-15 04:36:12,2016-09-15 04:36:22,rpi-22
1278,76,2016-09-15 04:36:24,2016-09-15 04:36:24,rpi-26
1279,62,2016-09-15 04:46:56,2016-09-15 04:46:58,rpi-14
1280,62,2016-09-15 04:48:01,2016-09-15 04:48:01,rpi-14
1281,62,2016-09-15 04:46:28,2016-09-15 04:48:02,rpi-29
1282,62,2016-09-15 04:46:25,2016-09-15 04:48:03,rpi-13
1283,62,2016-09-15 04:48:02,2016-09-15 04:48:03,rpi-02
1284,62,2016-09-15 04:48:02,2016-09-15 04:48:02,rpi-01
1285,62,2016-09-15 04:46:29,2016-09-15 04:48:03,rpi-08
1286,62,2016-09-15 04:46:26,2016-09-15 04:48:02,rpi-28
1287,62,2016-09-15 04:46:26,2016-09-15 04:48:02,rpi-25
1288,62,2016-09-15 04:46:29,2016-09-15 04:48:03,rpi-00
1289,62,2016-09-15 04:46:27,2016-09-15 04:48:06,rpi-24
1290,62,2016-09-15 04:46:24,2016-09-15 04:48:05,rpi-26
1291,62,2016-09-15 04:46:25,2016-09-15 04:48:06,rpi-27
1292,62,2016-09-15 04:46:17,2016-09-15 04:48:14,rpi-23
1293,62,2016-09-15 04:46:02,2016-09-15 04:48:25,rpi-22
1294,86,2016-09-15 15:59:34,2016-09-15 16:00:12,rpi-01
1295,32,2016-09-15 16:00:07,2016-09-15 16:00:12,rpi-08
1296,32,2016-09-15 16:00:12,2016-09-15 16:00:12,rpi-23
1297,32,2016-09-15 16:00:08,2016-09-15 16:00:18,rpi-25
1298,32,2016-09-15 16:00:05,2016-09-15 16:00:18,rpi-29
1299,32,2016-09-15 16:00:12,2016-09-15 16:00:16,rpi-13
1300,32,2016-09-15 16:00:14,2016-09-15 16:00:20,rpi-18
1301,76,2016-09-15 16:00:19,2016-09-15 16:00:27,rpi-06
1302,32,2016-09-15 16:00:07,2016-09-15 16:00:31,rpi-00
1303,86,2016-09-15 16:00:20,2016-09-15 16:00:30,rpi-22
1304,19,2016-09-15 16:00:35,2016-09-15 16:00:38,rpi-08
1305,86,2016-09-15 15:48:06,2016-09-15 16:00:42,rpi-27
1306,92,2016-09-15 16:00:35,2016-09-15 16:00:43,rpi-08
1307,86,2016-09-15 16:01:12,2016-09-15 16:01:12,rpi-27
1308,32,2016-09-15 16:01:05,2016-09-15 16:01:22,rpi-01
1309,92,2016-09-15 15:53:13,2016-09-15 16:01:19,rpi-28
1310,76,2016-09-15 16:01:05,2016-09-15 16:01:36,rpi-06
1311,10,2016-09-15 15:54:05,2016-09-15 16:01:32,rpi-12
1312,19,2016-09-15 16:01:42,2016-09-15 16:01:42,rpi-08
1313,62,2016-09-15 16:01:48,2016-09-15 16:01:48,rpi-07
1314,62,2016-09-15 16:01:20,2016-09-15 16:02:01,rpi-09
1315,19,2016-09-15 16:02:11,2016-09-15 16:02:11,rpi-08
1316,19,2016-09-15 16:02:11,2016-09-15 16:02:11,rpi-08
1317,32,2016-09-15 16:02:04,2016-09-15 16:02:04,rpi-00
1318,32,2016-09-15 16:02:04,2016-09-15 16:02:04,rpi-00
1319,86,2016-09-15 16:02:08,2016-09-15 16:02:08,rpi-23
1320,86,2016-09-15 16:02:08,2016-09-15 16:02:08,rpi-23
1321,86,2016-09-15 16:01:55,2016-09-15 16:02:07,rpi-27
1322,86,2016-09-15 16:01:55,2016-09-15 16:02:07,rpi-27
1323,86,2016-09-15 16:02:00,2016-09-15 16:02:10,rpi-01
1324,86,2016-09-15 16:02:00,2016-09-15 16:02:10,rpi-01
1325,86,2016-09-15 16:02:03,2016-09-15 16:02:22,rpi-22
1326,86,2016-09-15 16:02:03,2016-09-15 16:02:22,rpi-22
1327,92,2016-09-15 16:02:25,2016-09-15 16:02:25,rpi-29
1328,92,2016-09-15 16:02:25,2016-09-15 16:02:25,rpi-29
1329,92,2016-09-15 15:59:44,2016-09-15 16:02:25,rpi-13
1330,92,2016-09-15 15:59:44,2016-09-15 16:02:25,rpi-13
1331,32,2016-09-15 16:01:34,2016-09-15 16:02:31,rpi-05
1332,32,2016-09-15 16:01:34,2016-09-15 16:02:31,rpi-05
1333,62,2016-09-15 16:00:55,2016-09-15 16:02:27,rpi-14
1334,62,2016-09-15 16:00:55,2016-09-15 16:02:27,rpi-14
1335,62,2016-09-15 16:02:42,2016-09-15 16:02:42,rpi-09
1336,62,2016-09-15 16:02:42,2016-09-15 16:02:42,rpi-09
1337,86,2016-09-15 16:02:34,2016-09-15 16:02:34,rpi-23
1338,86,2016-09-15 16:02:34,2016-09-15 16:02:34,rpi-23
1339,76,2016-09-15 15:53:02,2016-09-15 16:02:44,rpi-07
1340,76,2016-09-15 15:53:02,2016-09-15 16:02:44,rpi-07
1341,86,2016-09-15 16:02:39,2016-09-15 16:02:46,rpi-27
1342,86,2016-09-15 16:02:39,2016-09-15 16:02:46,rpi-27
1343,32,2016-09-15 16:01:21,2016-09-15 16:02:59,rpi-04
1344,32,2016-09-15 16:01:21,2016-09-15 16:02:59,rpi-04
1345,10,2016-09-15 16:02:26,2016-09-15 16:02:55,rpi-12
1346,10,2016-09-15 16:02:26,2016-09-15 16:02:55,rpi-12
1347,32,2016-09-15 16:03:00,2016-09-15 16:03:00,rpi-05
1348,32,2016-09-15 16:03:00,2016-09-15 16:03:00,rpi-05
1349,86,2016-09-15 16:02:48,2016-09-15 16:03:04,rpi-22
1350,86,2016-09-15 16:02:48,2016-09-15 16:03:04,rpi-22
1351,86,2016-09-15 16:02:53,2016-09-15 16:03:20,rpi-01
1352,86,2016-09-15 16:02:53,2016-09-15 16:03:20,rpi-01
1353,10,2016-09-15 16:03:32,2016-09-15 16:03:32,rpi-12
1354,10,2016-09-15 16:03:32,2016-09-15 16:03:32,rpi-12
1355,32,2016-09-15 16:03:20,2016-09-15 16:03:31,rpi-00
1356,32,2016-09-15 16:03:20,2016-09-15 16:03:31,rpi-00
1357,32,2016-09-15 16:01:23,2016-09-15 16:03:33,rpi-20
1358,32,2016-09-15 16:01:23,2016-09-15 16:03:33,rpi-20
1359,76,2016-09-15 16:02:09,2016-09-15 16:03:50,rpi-06
1360,76,2016-09-15 16:02:09,2016-09-15 16:03:50,rpi-06
1361,92,2016-09-15 16:01:14,2016-09-15 16:03:47,rpi-08
1362,92,2016-09-15 16:01:14,2016-09-15 16:03:47,rpi-08
1363,76,2016-09-15 15:50:08,2016-09-15 16:03:50,rpi-09
1364,76,2016-09-15 15:50:08,2016-09-15 16:03:50,rpi-09
1365,32,2016-09-15 16:03:35,2016-09-15 16:03:54,rpi-05
1366,32,2016-09-15 16:03:35,2016-09-15 16:03:54,rpi-05
1367,92,2016-09-15 16:03:44,2016-09-15 16:04:05,rpi-29
1368,92,2016-09-15 16:03:44,2016-09-15 16:04:05,rpi-29
1369,76,2016-09-15 16:03:15,2016-09-15 16:04:17,rpi-07
1370,76,2016-09-15 16:03:15,2016-09-15 16:04:17,rpi-07
1371,86,2016-09-15 15:55:01,2016-09-15 16:04:19,rpi-26
1372,86,2016-09-15 15:55:01,2016-09-15 16:04:19,rpi-26
1373,32,2016-09-15 16:03:51,2016-09-15 16:04:31,rpi-04
1374,32,2016-09-15 16:03:51,2016-09-15 16:04:31,rpi-04
1375,32,2016-09-15 16:04:23,2016-09-15 16:04:51,rpi-05
1376,32,2016-09-15 16:04:23,2016-09-15 16:04:51,rpi-05
1377,86,2016-09-15 15:57:40,2016-09-15 16:04:47,rpi-18
1378,86,2016-09-15 15:57:40,2016-09-15 16:04:47,rpi-18
1379,32,2016-09-15 16:04:52,2016-09-15 16:05:12,rpi-00
1380,32,2016-09-15 16:04:52,2016-09-15 16:05:12,rpi-00
1381,76,2016-09-15 16:05:03,2016-09-15 16:05:16,rpi-06
1382,76,2016-09-15 16:05:03,2016-09-15 16:05:16,rpi-06
1383,32,2016-09-15 16:04:54,2016-09-15 16:05:21,rpi-04
1384,32,2016-09-15 16:04:54,2016-09-15 16:05:21,rpi-04
1385,32,2016-09-15 16:00:18,2016-09-15 16:05:19,rpi-02
1386,32,2016-09-15 16:00:18,2016-09-15 16:05:19,rpi-02
1387,32,2016-09-15 16:01:21,2016-09-15 16:05:21,rpi-21
1388,32,2016-09-15 16:01:21,2016-09-15 16:05:21,rpi-21
1389,10,2016-09-15 16:05:14,2016-09-15 16:05:14,rpi-12
1390,10,2016-09-15 16:05:14,2016-09-15 16:05:14,rpi-12
1391,32,2016-09-15 16:05:19,2016-09-15 16:05:19,rpi-05
1392,32,2016-09-15 16:05:19,2016-09-15 16:05:19,rpi-05
1393,32,2016-09-15 16:04:14,2016-09-15 16:05:15,rpi-20
1394,32,2016-09-15 16:04:14,2016-09-15 16:05:15,rpi-20
1395,32,2016-09-15 16:01:44,2016-09-15 16:05:17,rpi-01
1396,32,2016-09-15 16:01:44,2016-09-15 16:05:17,rpi-01
1397,32,2016-09-15 16:01:23,2016-09-15 16:05:21,rpi-03
1398,32,2016-09-15 16:01:23,2016-09-15 16:05:21,rpi-03
1399,62,2016-09-15 16:03:34,2016-09-15 16:05:33,rpi-14
1400,62,2016-09-15 16:03:34,2016-09-15 16:05:33,rpi-14
1401,76,2016-09-15 16:05:46,2016-09-15 16:05:46,rpi-06
1402,76,2016-09-15 16:05:46,2016-09-15 16:05:46,rpi-06
1403,76,2016-09-15 15:51:13,2016-09-15 16:05:49,rpi-05
1404,76,2016-09-15 15:51:13,2016-09-15 16:05:49,rpi-05
1405,62,2016-09-15 16:05:52,2016-09-15 16:05:52,rpi-09
1406,62,2016-09-15 16:05:52,2016-09-15 16:05:52,rpi-09
1407,86,2016-09-15 16:03:40,2016-09-15 16:06:00,rpi-27
1408,86,2016-09-15 16:03:40,2016-09-15 16:06:00,rpi-27
1409,62,2016-09-15 16:06:04,2016-09-15 16:06:04,rpi-14
1410,62,2016-09-15 16:06:04,2016-09-15 16:06:04,rpi-14
1411,76,2016-09-15 16:04:50,2016-09-15 16:06:18,rpi-07
1412,76,2016-09-15 16:04:50,2016-09-15 16:06:18,rpi-07
1413,92,2016-09-15 16:06:23,2016-09-15 16:06:23,rpi-29
1414,92,2016-09-15 16:06:23,2016-09-15 16:06:23,rpi-29
1415,92,2016-09-15 16:06:19,2016-09-15 16:06:31,rpi-08
1416,92,2016-09-15 16:06:19,2016-09-15 16:06:31,rpi-08
1417,76,2016-09-15 16:06:32,2016-09-15 16:06:32,rpi-05
1418,76,2016-09-15 16:06:32,2016-09-15 16:06:32,rpi-05
1419,19,2016-09-15 16:05:20,2016-09-15 16:06:35,rpi-08
1420,19,2016-09-15 16:05:20,2016-09-15 16:06:35,rpi-08
1421,10,2016-09-15 16:06:13,2016-09-15 16:06:39,rpi-12
1422,10,2016-09-15 16:06:13,2016-09-15 16:06:39,rpi-12
1423,62,2016-09-15 16:06:36,2016-09-15 16:06:36,rpi-09
1424,62,2016-09-15 16:06:36,2016-09-15 16:06:36,rpi-09
1425,86,2016-09-15 16:06:29,2016-09-15 16:06:36,rpi-01
1426,86,2016-09-15 16:06:29,2016-09-15 16:06:36,rpi-01
1427,86,2016-09-15 16:06:43,2016-09-15 16:06:43,rpi-23
1428,86,2016-09-15 16:06:43,2016-09-15 16:06:43,rpi-23
1429,62,2016-09-15 15:44:14,2016-09-15 16:06:45,rpi-11
1430,62,2016-09-15 15:44:14,2016-09-15 16:06:45,rpi-11
1431,62,2016-09-15 15:55:28,2016-09-15 16:06:45,rpi-10
1432,62,2016-09-15 15:55:28,2016-09-15 16:06:45,rpi-10
1433,76,2016-09-15 16:06:53,2016-09-15 16:06:57,rpi-05
1434,76,2016-09-15 16:06:53,2016-09-15 16:06:57,rpi-05
1435,86,2016-09-15 16:07:09,2016-09-15 16:07:13,rpi-27
1436,86,2016-09-15 16:07:09,2016-09-15 16:07:13,rpi-27
1437,32,2016-09-15 16:07:16,2016-09-15 16:07:18,rpi-04
1438,32,2016-09-15 16:07:16,2016-09-15 16:07:18,rpi-04
1439,32,2016-09-15 16:07:14,2016-09-15 16:07:32,rpi-20
1440,32,2016-09-15 16:07:14,2016-09-15 16:07:32,rpi-20
1441,76,2016-09-15 16:06:49,2016-09-15 16:07:40,rpi-06
1442,76,2016-09-15 16:06:49,2016-09-15 16:07:40,rpi-06
1443,19,2016-09-15 16:07:24,2016-09-15 16:07:41,rpi-08
1444,19,2016-09-15 16:07:24,2016-09-15 16:07:41,rpi-08
1445,86,2016-09-15 16:07:38,2016-09-15 16:07:43,rpi-27
1446,86,2016-09-15 16:07:38,2016-09-15 16:07:43,rpi-27
